,title,author(s),summary,body
25,Asociaciones de comercio piden a EE.UU. unirse a su posición frente a la reforma,['Cristina Estrada Rudas'],"En una carta donde sientan su posición, las entidades explicaron que con la tributaria empresas y gremios perderían beneficios ","['La Asociación de Centros Comerciales de Colombia (Acecolombia), Fenalco y la Cámara Colombiana de las Confecciones enviaron al encargado negocios de EE..UU en Colombia, Francisco Palimieri, una carta donde sientan su posición ante la posible pérdida de beneficios que tienen gremios y empresas en torno a la ', 'La misiva responde a otra comunicación del 21 de octubre, para “contribuir constructivamente a este debate, nos gustaría compartir nuestra posición, respetuosa pero firme, con respecto a las regulaciones que permiten a las empresas de comercio electrónico de EE.UU. vender productos a nuestro país por menos de US$200 sin pagar el impuesto al valor agregado (IVA)”, expresaron los líderes empresariales colombianos.', 'La preocupación en el socio comercial radica en la posible eliminación del artículo 428 (J) del Código Tributario colombiano, en el cual se exigiría que todas las importaciones paguen IVA de 19%. En la carta de los empresarios estadounidenses al Congreso y al secretario del Tesoro, en Washington, afirmaron que “… esta decisión resultaría en un aumento de precios de 19%…” y “si se implementa, este cambio perjudicaría a las pequeñas y medianas empresas estadounidenses y a sus empleados, los cuales ya enfrentan una serie de retos…”.', 'Ante ese reclamo, Carlos Betancourt, Camilo Rodríguez y Jaime Cabal, solicitaron a que en EE.UU. comprendan que ese artículo genera problemas para las finanzas nacionales y explicaron los verdaderos alcances del articulado y cómo la Reforma en trámite busca equilibrar la balanza comercial con productos de bajo valor.', '“Como socios, los EE.UU. también deben comprender la magnitud del problema desde nuestro lado. Para encontrar una solución justa es fundamental reconocer que: - El artículo 428 (J) del Código Tributario colombiano, sin duda fue más allá de las disposiciones del Tratado de Libre Comercio (TLC) al otorgar una exención del IVA a todos los productos menores de US$200, simplemente por ser enviados de Estados Unidos sin consideraciones de origen. Es indiscutible que el TLC está diseñado para aplicarse únicamente a los productos ""Hecho en EE. UU."" y ""Hecho en Colombia"". El artículo 5.7 (G) del TLC no establecía excepciones a las disposiciones de origen del Tratado, contenidas en los Capítulos 2, 3 y 4, por lo que Colombia no debería estar obligada a eximir de IVA a productos de todo el mundo. La exención del TLC para presentar documentos formales en el puerto de entrada para importaciones inferiores a US$1.500 no da derecho a infringir las reglas de origen, y permite explícitamente controles cuando hay sospecha de infracción. Hacer de Colombia una zona libre de impuestos los 365 días del año para productos de todos los países es dañino y potencialmente catastrófico, sin mencionar que es totalmente injusto con cada fabricante y empresa comercial (nacional e internacional) establecida en Colombia. Si no arreglamos esto ahora, tendremos que corregir este error cuando sea demasiado tarde. Las plataformas de comercio electrónico transfronterizo disfrutarán de beneficios de costos de hasta 15% en aranceles y 9% en IVA, por lo que dominarán el mercado, no por su mérito comercial, sino como resultado de una legislación deficiente”, explicaron los dirigentes colombianos.', 'Por último, Acecolombia, Fenalco y la Cámara Colombiana de la Confección recomiendan al gobierno del presidente Gustavo Petro y al congreso donde están en discusión la reforma tributaria que en el borrador final se mantenga la exención del IVA solamente para los productos Made in USA, evitando que aquellos países que no firmaron el TLC se beneficien vendiendo a Colombia como free riders.', '“Esto se hace modificando el artículo 428 (J) de nuestro Código Fiscal, simplemente cambiando la palabra “procedentes” que otorga la exención a productos de todos los países por la palabra “originarios”, que limita los beneficios a los productos de USA”, destacó la carta', 'Finalmente, como socios y aliados con 200 años de vínculos diplomáticos y comerciales, los líderes gremiales colombianos solicitaron a los empresarios preocupados un poco de comprensión de la situación fiscal generada e invitaron “respetuosamente a los Estados Unidos a unirse a esta causa”.', 'Esta semana se espera que continúe la discusión de la reforma tributaria del Gobierno del Cambio de la Colombia Humana, con la cual esperan recolectar cerca de $20 billones para implementar los programas de transformación social y económica, banderas del presidente Petro.']"
26,"Nacional y Junior lideran los ingresos de los clubes de fútbol, que aumentaron 41,3%",['Juliana Arenales'],"Club Atlético Nacional, Club Deportivo Junior de Barranquilla y Millonarios Fútbol Club encabezan la lista de los equipos con mayores ingresos","['En cabeza del Club Atlético Nacional, con $58.900 millones en ingresos, los equipos del fútbol profesional colombiano registraron en 2021 un buen año.', '“El año 2021 fue muy positivo, fue la reactivación del futbol colombiano, los ingresos aumentaron en 41,3% y las perdidas se redujeron en 35,2%”, precisó Billy Escobar, superintentendente de Sociedades.', 'La Superintendencia de Sociedades presentó así el informe financiero actualizado de 33 clubes de fútbol en Colombia, organizados como sociedades anónimas, con la información compartida de los estados financieros de 2021.', 'El segundo lugar en ingresos fue ocupado por el Club Deportivo Popular Junior de Barranquilla, con $42.600 millones; seguido del Millonarios Fútbol Club, en tercer lugar, con $32.600 millones. En la cuarta posición entra el Independiente Santa Fe, con $28.500 millones.', 'En cuanto a su desempeño financiero el año pasado, las posiciones entre los equipos colombianos se mantuvieron parecidas ', ',', 'De estos dos equipos, Nacional quedó por fuera de los cuadrangulares finales de este año. Entre los que sí clasificaron, ', '.', 'Otro de los puntos tocados en el informe de la Supersociedades son las fuentes de ingresos de los clubes, que en la categoría A son encabezados por publicidad y patrocinio, con una participación de 33,4%; derechos de televisión en 28,8% y Taquilla y abonos en 13,4%.', 'Mientras que en la categoría B, lo primero fueron derechos de televisión 62%; publicidad y patrocinio 22,6%, y giros de la Dimayor, la Fedefútbol y la Conmebol en 22,1%.']"
27,Fenalco dijo que alza del dólar es alarmante y 'campanazo' en trámite de la reforma,['Iván Bernal Marín'],"""Encarecerá partes, piezas y productos terminados que deben ser importados"", advierte el gremio de los comerciantes frente a devaluación del peso","['El dólar superó ', ' en una nueva jornada alcista, que sembró profundas preocupaciones en el gremio de los comerciantes, Fenalco.', 'Como ""alarmante"" y un ""campanazo"" para la reforma tributaria lo describió la organización gremial. Advierte que el sector comercio será golpeado por el encarecimiento de productos importados y materias primas para la industria y la agricultura, lo que se reflejará en ""incremento de precios y efectos inflacionarios"".', 'Fenalco se apresuró a vincular el tema con el impacto de la ponencia reforma tributaria que fue radicada en el Congreso de la República, y que, como ha venido advirtiendo, según sus proyecciones podría desencadenar el cierre de ', '.', '“Esto es un llamado de alerta, un campanazo para que la ponencia radicada de la reforma tributaria para segundo debate en plenarias de Cámara y Senado sea considerada con mucha seriedad y debatida suficientemente por el Congreso"", afirmó Jaime Alberto Cabal, presidente de Fenalco.', 'El gremio sostiene que un dólar que alcanzó niveles superiores a $5.000 preocupa a los comerciantes, ""no solo por la pronunciada devaluación del peso, sino por lo que adicionalmente pueda afectar el bolsillo de los colombianos la reforma tributaria que cursa su trámite en el Congreso"".', 'Reiteran el temor de que el encarecimiento de ""partes, piezas y productos terminados que deben ser importados"" repercuta en una mayor inflación.']"
28,Avianca anunció que inauguró una nueva ruta - la que conecta a Riohacha con Cali,['Allison Gutiérrez Núñez'],"La aerolínea operará cuatro vuelos a la semana entre ambas capitales, que saldrán los días martes y sábado con 700 sillas disponibles","['Se acerca la ', ' de vacaciones de fin de ', ' y las aerolíneas siguen inaugurando nuevas rutas.', 'Esta vez fue Avianca la que anunció el inicio de operaciones de la ruta que conecta a la capital de la Guajira, Riohacha, con la ciudad de la salsa: Cali.', 'Se informó que el primer vuelo de esta ruta fue el AV9813 de Avianca, el cual despegó hoy. La nueva ruta tiene  conectividad directa y sin escalas entre ambas capitales.', 'Avianca operará cuatro vuelos a la semana entre las dos ciudades en aviones de la familia Airbus A320 con capacidad para al menos 150 pasajeros y una oferta total de alrededor de 700 sillas semanales que brindarán más y mejores oportunidades de conectividad a los colombianos. Los pasajeros podrán viajar en esta ruta los días martes y sábado.', '“Con el inicio de esta operación seguimos comprometidos con la conectividad de las regiones de Colombia y con nuestros clientes para que disfruten cada vez más de destinos como Cali y puedan explorar la riqueza de Riohacha. Hoy completamos una oferta de 8 rutas nacionales e internacionales en el Valle y 3 rutas en La Guajira que conectan con Cali, Bogotá y Medellín. Así, seguimos ofreciendo la red más completa del país con un producto flexible para volar a la medida”, dijo David Alemán, Director de Ventas para Colombia y Suramérica de Avianca.', 'Con esta nueva operación entre Cali y Riohacha, los clientes de Avianca tendrán más de 70 rutas nacionales e internacionales para volar dentro de Colombia en noviembre, y una red de más de 125 rutas para conectar con alrededor de 65 destinos en América y Europa.']"
29,La ONU detiene el envío de granos después de que Rusia suspendiera el acuerdo,[],"Entre tanto, las fuerzas rusas mantuvieron una nueva ofensiva hacia las ciudades de Bakhmut y Avdiivka en la región de Donetsk","['Las Naciones Unidas ordenaron detener el movimiento de los barcos de granos a través del corredor de exportación de cultivos de Ucrania en el Mar Negro después de que Rusia advirtiera que los barcos no eran seguros al usar la ruta. El presidente de Turquía, Recep Tayyip Erdogan, presionó al presidente Vladimir Putin para que reanudara el respaldo de Rusia al acuerdo de exportación.', 'El presidente francés, Emmanuel Macron, se comprometió a proporcionar ', ' aéreas adicionales a Ucrania y ayudar a reconstruir la infraestructura energética en una llamada telefónica con su homólogo Volodymyr Zelenskiy, quien calificó el intercambio de ""extremadamente importante"".', 'Zelenskiy le dijo a un alto funcionario de la Unión Europea que visitaba Kyiv, el comisionado de energía Kadri Simson, que los ataques rusos dañaron “seriamente” el 40% de la infraestructura eléctrica de Ucrania. El operador de la red eléctrica de Ucrania anunció planes de cortes el martes en Kyiv, así como en siete regiones del centro y norte.', 'Entre tanto, las fuerzas rusas mantuvieron una ofensiva hacia las ciudades de Bakhmut y Avdiivka en la región de Donetsk, mientras continuaban transfiriendo unidades individuales a Bielorrusia, según el Estado Mayor ucraniano.', 'Rusia ha lanzado más de 400 drones Shahed-136 contra Ucrania, de los cuales más de 300 han sido derribados, dijo Yuriy Ignat, portavoz de la Fuerza Aérea de Ucrania, en una sesión informativa en video.', 'Los funcionarios rusos en la ocupada Kherson están utilizando una ', ' cambiante para describir una amenaza ucraniana a la represa hidroeléctrica Kakhovka, potencialmente para acelerar una evacuación de la orilla occidental del río Dnipro y la eventual retirada de las fuerzas rusas, según el Instituto para el Estudio de la Guerra.', 'Los precios del trigo subieron después de que la ONU anunciara la decisión tomada conjuntamente con Turquía y Ucrania. No explicó el razonamiento, pero la medida se produce después de que se deshiciera un acuerdo destinado a permitir envíos cruciales de granos del Mar Negro y Moscú dijo que no se podía garantizar la seguridad de los barcos.', 'Rusia suspendió su papel en el pacto durante el fin de semana, citando ataques con aviones no tripulados contra sus buques de guerra. El acuerdo, firmado en julio, garantizó el paso seguro de las exportaciones de cultivos de Ucrania, que los importadores de alimentos necesitan con urgencia en medio del aumento de los precios y la crisis mundial del costo de vida. Los buques graneleros continuaron saliendo de Ucrania el lunes y el martes, incluso después de que Moscú retirara su apoyo al acuerdo.']"
30,"La Fed inicia reunión de noviembre, en espera de un alza de tasas de 0.75 puntos",[],Nuevo incremento de las tasas de referencia por 0.75 puntos porcentuales para contener la inflación en la economía estadounidense,"['La Reserva Federal de Estados Unidos inició su reunión de ', ' de noviembre este martes, y el mercado espera un nuevo incremento de tasas de referencia de 0.75 puntos porcentuales para contener la inflación.', '""La reunión del Comité de Política Monetaria (FOMC) inició a las 10:30 (16:30 GMT) como estaba previsto"", confirmó a la AFP una portavoz del banco central.', 'La inflación muestra señales tímidas de moderación, por lo que los analistas esperan que la Fed mantenga su rumbo de ajuste monetario para tratar de enfriar la economía.', 'Se trataría de la cuarta alza consecutiva de esta magnitud de los tipos de interés, y llevaría las tasas de la Fed a 3.75-4.00%', 'La decisión será anunciada el miércoles a las 14:00 (18:00 GMT) en un comunicado. Luego, como es tradicional, el presidente de la Fed, Jerome Powell, dará su conferencia de prensa.', 'El índice de precios al consumo PCI marcó 8.2% en 12 meses a setiembre, en tanto el índice PCE -más utilizado para las jubilaciones y el preferido de la Reserva Federal- anotó 6.2%, según los datos divulgados el viernes. El objetivo de la ', ' es de 2% anual.', 'En tanto, la tasa de desempleo sigue en mínimos en 50 años, en 3.5%, mismo nivel que en febrero de 2020, antes de la pandemia.', 'El incremento de ', ' directrices de los bancos centrales lleva a los bancos comerciales a aumentar a su vez el costo del dinero que prestan, y eso desalienta el consumo y la inversión.', 'En Estados Unidos, el consumo representa dos tercios del PIB, y viene sosteniéndose.']"
31,Lagarde confirma que seguirá subiendo los tipos hasta que la inflación regrese a 2%,[],"El objetivo del BCE y sobre el que gira su mandato es que la inflación llegue a 2% a medio plazo, por lo que aumentarán las tasas","['Coincidiendo con el tercer aniversario de Christine Lagarde al frente del', ' la principal institución monetaria de la zona euro ha publicado en su página web una entrevista con la francesa.', 'En ella ', ' admite una vez más que la institución que preside aún no ha terminado de subir los tipos de interés, sino que esperan seguir aumentándolos en las próximas reuniones de política monetaria, de manera que puedan combatir los actuales récords de inflación de la eurozona, que en octubre volvió a repuntar y tocó 10,7%.', 'El objetivo del BCE y sobre el que gira su mandato es que la inflación alcance 2% a medio plazo, por lo que todos sus esfuerzos se canalizarán para reconducirla hasta su objetivo.', 'La semana pasada el BCE elevó el precio del dinero en la zona euro en 75 puntos básicos, hasta 2%. Asimismo, incrementó la tasa de depósito a 1,5% y la facilidad de préstamos a 2,25%. ""Desde julio hemos aumentado los tipos en 200 puntos básicos, el mayor incremento en la historia del euro. Pero aún no hemos terminado"", confirma Lagarde, que en su reunión del jueves dejo entrever que las subidas de tipos en diciembre serán inferiores.', 'La presidenta ha vuelto a repetir algunas de las frases que pronunció el pasado jueves como que subirán los tipos ""reunión a reunión"", de manera que cada mes y medio que se celebran evaluarán las perspectivas macro y de inflación para tomar cartas en el asunto.', 'De manera que con esa hoja de ruta que se irá adaptando a un entorno ""altamente incierto"", Lagarde no ha detallado ningún nivel hasta el que subirán los tipos. ""El destino es claro, y aún no hemos llegado allí. Tendremos más aumentos de tipos en el futuro"", ha explicado en referencia a que el mandato sobre el que gira el BCE es mantener los tipos en 2% a medio plazo, más de cinco veces por debajo de su nivel actual. ""Nuestro mandato es la estabilidad de precios, y tenemos que cumplir usando todas las herramientas que tenemos disponibles, eligiendo aquellas que sean más apropiadas y eficientes"", añade la máxima mandataria del BCE.', 'Respecto a las voces críticas por su hoja de ruta contractiva en un momento en el que asoman los ecos de recesión en la zona euro, Lagarde ha admitido que ""ha aumentado"" la probabilidad de entrar en recesión y que la incertidumbre ""sigue siendo alta"".', 'Lagarde también se ha referido a los riesgos sobre el mercado inmobiliario debido al entorno actual, ya que el incremento de los precios se está haciendo notar sobre los ingresos disponibles de las familias, en especial para las de los ingresos más bajos.', 'Asimismo, ha hablado de niveles de empleo ""notablemente sólidos"" y ha subrayado que los riesgos se abordan mejor mediante ""políticas específicas de cada país"". ""Proporcionaremos una imagen más detallada a finales de este mes cuando publiquemos nuestra Revisión de Estabilidad Financiera bianual"", ha apostillado.', 'Al ser preguntada si esta crisis es similar a la de 2008, Lagarde ha señalado que los bancos están en la actualidad en una mejor posición, debido en buena parta a que ahora el BCE cuenta con una supervisión bancaria conjunta en toda la zona del euro. No obstante, ha insistido: ""todos debemos estar atentos y listos para responder a lo que pueda suceder"".', 'En materia bancaria y sobre el impacto de un posible aumento en el número de préstamos atrasados, Lagarde ha explicado que los supervisores del BCE han iniciado una revisión de las prácticas de provisión de los bancos más importantes de la zona euro para garantizar que estén preparados. No obstante, ha explicado que el impacto directo de la guerra en los bancos de la zona euro ha sido limitado hasta ahora, si bien el entorno para las empresas y la economía en su conjunto ha cambiado.']"
32,"Argentina, Brasil, México y Colombia lideran los pagos a través de QR en la región",[],Los pagos son cada vez más difundidos y la interoperabilidad es un requisito para que la industria logre cumplir las expectativas ,"['El ecosistema de pagos digitales está creciendo con fuerza en América Latina, especialmente el pago con códigos QR, que busca facilitar todo el proceso en el comercio. Un actor clave en esto ha sido el Banco Central de Argentina, que ha estado impulsando un sistema digital interoperable, abierto y universal, que motivó que muchos actores se unieran al sistema. Esto también está siendo impulsado en Colombia, donde la banca local está trabajando y ultimando detalles para concretar un ecosistema de pagos con las mismas características de sus pares argentinos.', 'De acuerdo con ', ' del Banco de la República a 2020 en Colombia, México, Chile, Argentina y Uruguay, Mercado Pago lidera los pagos con código QR, mientras que, en Brasil, PIX es la principal fuente. Según el documento, en Argentina se realizaron US$15.400 millones en pagos digitales, con una tasa de crecimiento de 28,7% y con 25 millones de usuarios.', 'En Chile se realizaron pagos por un total de US$8.500 millones, lo cual generó un crecimiento de 19,8% con 11 millones de usuarios. En Colombia se han realizado US$8.200 millones con un crecimiento superior a 12% y con 22 millones de usuarios.', 'Pero es Brasil el que más pagos digitales anuales ha ejecutado (US$51.400 millones) y el que mayor crecimiento ha mostrado (33,2%), con 105 millones de usuarios. Le sigue México con US$32.000 millones, un crecimiento de 18,8% y 51 millones de usuarios.', 'En Colombia varios bancos comerciales ofrecen aplicaciones de ', ' mediante billeteras móviles, que permiten utilizar códigos QR. “No obstante, las billeteras móviles más relevantes operan bajo plataformas cerradas y con diseño de códigos QR exclusivos, que impiden la interoperabilidad”, detalló el BanRep en su Reporte de Sistema de Pago 2021.', 'Ignacio Carballo, docente e Investigador en Crypto & Alternative Finance en Americas Market Intelligence de Estados Unidos, explicó que “Argentina destaca por el rol de Mercado Pago como empresa líder que impulsó el pago con códigos QR, imponiendo desde 2018 esta modalidad de pago de manera cerrada”.', 'Sin embargo, los pagos móviles con código QR son cada vez más difundidos y la interoperabilidad es un requisito indispensable para que la industria logre cumplir las expectativas comerciales.']"
33,Este es el nuevo plan económico de Lula da Silva que desvela a los grandes inversores,[],Luiz Inácio Lula da Silva consiguió una ajustada victoria para volver a ser presidente de Brasil tras convencer a más de 60 millones de votantes,"['Su tarea ahora será convencer a los inversores y a los mercados financieros, después de una campaña con pocas iniciativas e indicios de que planea abandonar el modelo pro-mercado de su rival derrotado, Jair Bolsonaro, y darle al Estado un papel más importante en la economía.', '""Hay potencialmente muchas tensiones en lo que (Lula) ha prometido: mayor gasto en bienestar, mayor inversión pero responsabilidad fiscal. Los inversores necesitarán ver que Lula está comprometido con la responsabilidad fiscal tanto como con las otras promesas"", dijo William Jackson, economista jefe de mercados emergentes de Capital Economics.', 'El veterano político de izquierda había dado pistas a los inversores de que gobernaría como centrista, añadió Jackson. ""Pero en algún momento tendrá que mostrar pruebas más concretas"".', 'Los operadores adoptaron una postura cautelosa después de la victoria del domingo, y prefirieron esperar señales más claras del presidente electo sobre la estrategia económica y su elección como ministro de Economía. Lula ha dicho que prefiere a un político antes que a un tecnócrata, con su aliado Fernando Haddad, exalcalde de San Pablo, y Alexandre Padilha, exministro de Salud, entre los candidatos.', 'El real brasileño subió un 2% frente al dólar estadounidense el lunes tras una caída inicial, mientras que el índice bursátil local Bovespa recuperó las pérdidas iniciales y subió un 1,3%.', 'Sin embargo, las acciones de Petrobras, el productor de petróleo controlado por el Estado y la empresa más valiosa de ', ' se desplomaron un 8,5%, reflejando la preocupación por un posible cambio en su dirección bajo el nuevo gobierno.', 'Lula, de 77 años, ha prometido impulsar el gasto público, especialmente en infraestructura y bienestar social, para distribuir la prosperidad tras una década de estancamiento del nivel de vida. Sin embargo, ha heredado unas finanzas públicas poco sólidas, con una deuda que se prevé que alcance casi el 89% del PBI el año que viene, y una ', ' que se prevé que se ralentice considerablemente.', 'Los inversores quieren ahora detalles sobre cómo el veterano líder del Partido de los Trabajadores (PT), que fue presidente de Brasil entre 2003 y 2010, pretende equilibrar el gasto extra con una gestión responsable de las cuentas públicas.', '""Los tenedores de bonos y los inversores en acciones están preocupados por lo que sucederá con la política fiscal"", dijo Marcos Casarin, economista jefe para América latina de Oxford Economics.', 'En la campaña, el exsindicalista ofreció las líneas generales de una visión que sitúa al Estado en el centro del desarrollo económico.', 'Lula ha pedido un mayor papel para el BNDES, el banco de desarrollo controlado por el Estado, que la empresa estatal Petrobras deje de cobrar precios internacionales por el combustible y que se aumenten el salario mínimo y las pensiones.', 'Inflación: la lección que América latina le puede dar a los bancos centrales de Estados Unidos y Europa', 'Una persona de la campaña dijo: ""Las reuniones que hemos tenido con el sector financiero han sido productivas y nuestras ideas han sido bien aceptadas. Tengo la sensación de que se van tranquilos y satisfechos"".', 'No todo el mundo está de acuerdo, ya que algunos recuerdan cómo terminó el último periodo de gobierno del PT.', 'Pedro Jobim, economista jefe del fondo de inversión Legacy Capital, dijo que esas propuestas no sólo eran ""una mala política económica"", sino ""las mismas políticas que crearon las condiciones para la recesión, la impunidad y el caos al que el PT arrastró a Brasil, dejando cicatrices que tardarán décadas en sanar"".', 'Un documento publicado la semana pasada por Lula también prometió mejorar los servicios públicos, como la salud, y eximir del impuesto sobre la renta a las personas de bajos ingresos. Pero fue poco claro respecto a cómo el Gobierno pagaría por ello.', '""La carta era sólo una declaración de intenciones con una larga lista de aspiraciones que el Gobierno debería hacer"", dijo Alberto Ramos, jefe del equipo de investigación económica de América latina en Goldman Sachs, añadiendo que carecía de detalles sobre ""cómo financiar responsablemente muchas de las promesas de campaña fiscalmente costosas"".', 'Sin embargo, muchos en el mundo empresarial y financiero tienen la esperanza de que el enfoque pragmático de Lula pueda evitar los errores de Dilma Rousseff, su sucesora elegida en 2011. Su política fiscal relajada y su intromisión intervencionista fueron culpables de llevar a Brasil a una profunda recesión.', 'Lula ha señalado su propio historial para demostrar que se puede confiar en él para liderar la mayor economía de América latina. Decenas de millones de brasileños salieron de la pobreza gracias a un plan de bonos sociales que se puso en marcha durante su presidencia. Mientras el país se beneficiaba del boom de las commodities, su administración se ciñó en gran medida a la ortodoxia económica.', 'Sin embargo, el 1 de enero asumirá el cargo en circunstancias muy diferentes. El crecimiento de China, uno de los principales consumidores de materias primas brasileñas, se ha enfriado considerablemente, y los riesgos de una recesión mundial están aumentando, al igual que las tasas de interés en todo el mundo.', 'Tras las previsiones de crecimiento del PBI del 2,8% para este año, según una encuesta del banco central, se prevé que la expansión de la producción caiga al 0,6% en 2023.', 'Elecciones en Brasil: los planes de Lula y Bolsonaro para la reactivación económica del país', '""Va a tener que producir crecimiento de la nada"", dijo Mario Marconini, CEO de la consultora política Teneo. ""[Lula] no ha tenido que lidiar con ese tipo de cosas antes"".', 'Conseguir la aprobación del presupuesto del próximo año por parte de un Congreso fragmentado e inclinado hacia la derecha será un reto. El gasto ya ha aumentado debido a los mayores beneficios sociales concedidos por Bolsonaro en un intento de ganar la reelección, que Lula ha dicho que cumplirá.', 'La elección del ministro de Economía será crucial. Dado el estrecho margen de su victoria -obtuvo el 50,9% de los votos el domingo- Lula podría optar por un moderado.', '""Una figura más favorable al mercado podría ser una buena noticia"", dijo Rafaela Vitoria, economista jefe del Banco Inter. ""Por otro lado, alguien que defienda más gasto y más intervención del Estado en la economía no sería bien recibido"".']"
34,"Pemex exportó 1,21 millones de barriles de crudo en cada día de septiembre en 2022",[],"La gigante estatal informó que exportó 1,21 millón de barriles por día de crudo (Maya e Istmo) respecto a 914,665 bpd en agosto","['La cifra también estuvo por encima de los 983,000 bpd de septiembre del año pasado. El volumen de exportaciones de petróleo de Pemex repuntó en septiembre respecto al mes previo mientras que la producción de crudo se mantuvo estable en 1,77 millones de barriles por día (bpd).', 'La gigante estatal informó que exportó 1,21 millón de barriles por día de crudo (Maya e Istmo) respecto a 914,665 bpd en agosto. La cifra también estuvo por encima de los 983,000 bpd de septiembre del año pasado.', '.', 'En contraste, los embarques de crudo destinados Europa se dispararon un 85% en el mes a 149,734 bpd y al ""Lejano Oriente"" un 80% al 292,008 bpd. El precio promedio de la mezcla mexicana de exportación en septiembre fue de 82.36 dólares por barril, inferior a los meses previos.', 'El gobierno mexicano, que había dicho que este año reduciría drásticamente las exportaciones petroleras para refinar en casa y producir combustibles necesarios localmente, aprovechó el alza del precio de los hidrocarburos tras la invasión de Rusia a Ucrania y mantuvo esas exportaciones por encima de 900,000 bpd para capitalizar mayores ingresos por ese concepto.', 'Y aunque Pemex dijo apenas el viernes que el proceso de crudo en las seis refinerías locales ha crecido a un promedio de unos 800,000 bpd, la misma petrolera reportó que en septiembre fue de ', 'La producción de combustóleo alcanzó en el noveno mes su nivel más alto del año 278,888 bpd por encima de los 242,000 bpd de gasolinas, que bajó ligeramente en el mes. Pemex informó que las ventas de combustóleo al mercado interno sumaron 64,000 bpd y las exportaciones 170,800 bpd.']"
35,"En las últimas semanas, Dow Jones ha sido el más beneficiado, siendo su mejor mes",[],"El día no está siendo favorable para las cotizaciones de las empresas tecnológicas, lo que lleva al Nasdaq a retroceder un 1,4%, hasta los 10.950 puntos","['El selectivo estadounidense está cerca de firmar el mejor octubre de su historia y cortar la racha de caídas sufridas en agosto y septiembre.', 'Wall Street va camino de certificar un octubre histórico. Los tres principales índices bursátiles de Estados Unidos, pese a ceder terreno este lunes, están cerca de corta su racha de dos meses consecutivos cerrando con balance negativo, lo que supone un soplo de aire para una renta variable muy castigada en lo que va de año.', 'En las últimas cuatro semanas los inversores se han decantado mayoritariamente por las compras y el Dow Jones ha sido el selectivo que más beneficiado por ello. Pese a registrar hoy caídas de 0,5%, el índice neoyorquino enfila el mejor octubre de su historia desde que fue creado en 1896 por Charles Henry Dow y su colega Edward David Jones, tras haber escalado 13,5%. Esta, a su vez, en la mayor subida lograda por el Dow en un mes desde 1976.', 'En la sesión de hoy, Chevron, Travelers y dos gigantes financieros como Goldman Sachs y JPMorgan lideran las alzas en el Dow, mientras que Apple, Microsoft y Amgen son los valores más castigados por los inversores, al desinflarse más de 2%.', 'El día no está siendo favorable para las cotizaciones de las empresas tecnológicas, lo que lleva al Nasdaq a retroceder 1,4%, hasta los 10.950 puntos. Con excepción de Apple, la temporada de resultados ha traído consigo duros varapalos para la cotización de las grandes compañías del sector, cuyas cuentas y previsiones trimestrales no han convencido a los analistas. Meta, matriz, de Facebook, se hundió 24,5% tras presentar sus resultados, y hoy vuelve a ser la Big Tech más castigada por el mercado, al ceder 4%.', 'Alphabet y Amazon, que se desplomaron 7,7% y 6,8% a raíz de sus resultados, siguen cediendo terreno en la sesión de hoy, con caídas superiores a 1,5%.', 'El otro gran selectivo estadounidense, el S&P 500, cede 0,7% y se sitúa en los 3.870 puntos. No obstante, desde el 1 de octubre se revaloriza 7,8%. Se mantenerse esta tendencia, el indicador firmaría su segundo mejor mes del año, después de julio, cuando subió 9,11%.', 'Los inversores centrarán su atención esta semana en el anuncio que realizará el miércoles la Reserva Federal tras su reunión de política monetaria. Aunque se da por descontado una subida en los tipos de interés de 75 puntos básicos, la clave estará en las pistas que dará el banco central estadounidense sobre sus futuros movimientos.', '""El mercado espera que la Fed haga un pequeño guiño para desacelerar el ritmo de aumentos graduales de los tipos"", ha dicho Edward Park, director de inversiones de Brooks Macdonald.', 'Precisamente, Chris Senyek, de Wolfe Research, ha señalado que desde su firma han atribuido la subida del S&P 500 en los últimos 10 días a ""las esperanzas aparentemente interminables"" de que la institución presidida por Jerome Powell apunte a un incremento del precio del dinero de 50 puntos básicos en su reunión de diciembre.', 'Wells Fargo, por su parte, no cree que la Fed se vaya a comprometer esta semana a una subida en los tipos de 50 puntos básicos. ""Pero esperamos que proporcionen un lenguaje que indique que está dentro del ámbito de las posibilidades"", ha apuntado la entidad en una nota.', 'En el mercado de petróleo, el barril de West Texas, de referencia en EE.UU., cede 0,7%, hasta los US$87,3. La onza de oro se mantiene por encima de los US$1.640 dólares, mientras que la rentabilidad del bono estadounidense a 10 años escala hasta 4,04%.']"
